Experiment_timestamp, Model_nickname, Backend, GPU_name, GPU_num, Parallel, Model_data_type, Batch, In_token, Out_token, T_prefill(ms), T_decode(ms), THT_decode(token/s), GPU_power(W)
2024.12.05-08:50:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 5120     , 44.506       , 206511.025  , 322.307            , 459.982
2024.12.05-08:53:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 5120     , 45.460       , 207143.133  , 346.041            , 462.326
2024.12.05-08:57:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 5120     , 46.019       , 207158.637  , 370.730            , 464.542
2024.12.05-09:00:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 5120     , 44.678       , 207959.447  , 393.923            , 464.053
2024.12.05-09:04:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 5120     , 46.586       , 228043.476  , 381.682            , 469.264
2024.12.05-09:08:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 5120     , 49.699       , 228398.036  , 403.506            , 472.253
2024.12.05-09:11:56 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 5120     , 47.795       , 228672.971  , 425.411            , 476.541
2024.12.05-09:15:46 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 5120     , 49.816       , 229251.043  , 446.672            , 477.952
2024.12.05-09:19:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 5120     , 51.741       , 230202.134  , 467.068            , 482.804
2024.12.05-09:23:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 5120     , 49.480       , 230323.660  , 489.051            , 486.256
2024.12.05-09:27:18 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 5120     , 52.591       , 231032.206  , 509.712            , 488.959
2024.12.05-09:31:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 5120     , 53.429       , 230637.352  , 532.784            , 489.946
2024.12.05-09:35:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 5120     , 51.922       , 231043.625  , 554.008            , 495.560
2024.12.05-09:38:52 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 5120     , 53.254       , 231713.246  , 574.503            , 498.110
2024.12.05-09:42:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 5120     , 54.327       , 231545.595  , 597.031            , 503.741
2024.12.05-09:46:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 5120     , 51.776       , 231657.677  , 618.844            , 501.939
2024.12.05-09:50:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 5120     , 52.614       , 231819.729  , 640.498            , 507.060
2024.12.05-09:54:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 5120     , 51.986       , 232487.998  , 660.679            , 509.849
2024.12.05-09:58:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 5120     , 54.062       , 232521.813  , 682.603            , 512.814
2024.12.05-10:02:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 5120     , 54.696       , 233626.882  , 701.289            , 508.606
2024.12.05-10:06:14 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 5120     , 59.456       , 247229.075  , 683.415            , 544.221
2024.12.05-10:10:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 5120     , 58.581       , 259375.982  , 671.149            , 521.083
2024.12.05-10:14:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 5120     , 59.659       , 259372.231  , 690.899            , 523.671
2024.12.05-10:19:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 5120     , 60.404       , 259340.346  , 710.726            , 525.225
2024.12.05-10:23:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 5120     , 61.390       , 260718.781  , 726.607            , 529.037
2024.12.05-10:27:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 5120     , 60.367       , 260865.758  , 745.824            , 532.750
2024.12.05-10:32:16 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 5120     , 58.799       , 261288.639  , 764.212            , 535.769
2024.12.05-10:36:38 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 5120     , 61.420       , 261748.752  , 782.430            , 535.922
2024.12.05-10:41:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 5120     , 61.659       , 261708.950  , 802.112            , 541.921
2024.12.05-10:45:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 5120     , 61.246       , 261924.067  , 821.001            , 546.361
2024.12.05-10:49:45 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 5120     , 63.938       , 262331.562  , 839.243            , 547.509
2024.12.05-10:54:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 5120     , 64.500       , 262328.250  , 858.771            , 548.461
2024.12.05-10:58:30 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 5120     , 63.452       , 262700.173  , 877.045            , 553.984
2024.12.05-11:04:45 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 5120     , 65.532       , 374468.687  , 628.944            , 598.040
2024.12.05-11:11:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 5120     , 65.623       , 397608.283  , 605.219            , 590.947
2024.12.05-11:18:49 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 5120     , 68.813       , 445460.531  , 551.699            , 545.653
2024.12.05-11:26:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 5120     , 66.963       , 439469.725  , 570.870            , 604.179
2024.12.05-11:33:57 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 5120     , 66.966       , 468796.752  , 546.079            , 474.653
2024.12.05-11:41:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 5120     , 62.844       , 469095.531  , 556.646            , 476.665
2024.12.05-11:49:37 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 5120     , 68.914       , 469887.086  , 566.604            , 477.978
2024.12.05-11:57:26 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 5120     , 69.118       , 469235.445  , 578.302            , 478.709
2024.12.05-12:05:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 5120     , 69.554       , 468840.821  , 589.710            , 484.676
2024.12.05-12:13:05 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 5120     , 65.926       , 469016.168  , 600.406            , 485.826
2024.12.05-12:20:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 5120     , 71.355       , 469773.489  , 610.337            , 487.258
2024.12.05-12:28:45 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 5120     , 70.245       , 470050.224  , 620.870            , 486.487
2024.12.05-12:36:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 5120     , 69.193       , 469374.651  , 632.672            , 489.530
2024.12.05-12:44:25 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 5120     , 72.636       , 470512.176  , 642.024            , 489.967
2024.12.05-12:52:16 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 5120     , 70.669       , 470547.456  , 652.857            , 491.310
2024.12.05-13:00:07 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 61   , 1       , 5120     , 68.482       , 470736.518  , 663.471            , 491.500
2024.12.05-13:08:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 62   , 1       , 5120     , 73.465       , 492146.691  , 645.011            , 494.868
2024.12.05-13:16:32 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 63   , 1       , 5120     , 72.419       , 491992.362  , 655.620            , 496.881
2024.12.05-13:24:44 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 64   , 1       , 5120     , 72.151       , 492373.881  , 665.511            , 499.070
2024.12.05-13:32:57 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 65   , 1       , 5120     , 83.560       , 492246.377  , 676.084            , 499.290
2024.12.05-13:41:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 66   , 1       , 5120     , 80.838       , 492911.850  , 685.559            , 502.248
2024.12.05-13:49:23 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 67   , 1       , 5120     , 85.549       , 492740.388  , 696.188            , 504.475
2024.12.05-13:57:36 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 68   , 1       , 5120     , 78.743       , 492789.976  , 706.508            , 507.169
2024.12.05-14:05:50 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 69   , 1       , 5120     , 80.012       , 493524.957  , 715.830            , 505.738
2024.12.05-14:14:04 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 70   , 1       , 5120     , 82.091       , 493711.127  , 725.931            , 510.704
2024.12.05-14:22:18 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 71   , 1       , 5120     , 86.773       , 494151.008  , 735.646            , 511.520
2024.12.05-14:30:33 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 72   , 1       , 5120     , 81.567       , 494497.433  , 745.484            , 512.086
2024.12.05-14:38:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 73   , 1       , 5120     , 87.062       , 495137.000  , 754.862            , 510.485
2024.12.05-14:47:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 74   , 1       , 5120     , 88.058       , 494560.254  , 766.095            , 514.874
2024.12.05-14:55:19 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 75   , 1       , 5120     , 81.989       , 495160.042  , 775.507            , 515.565
2024.12.05-15:03:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 76   , 1       , 5120     , 86.967       , 495704.502  , 784.984            , 516.903
2024.12.05-15:11:51 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 77   , 1       , 5120     , 83.940       , 496268.247  , 794.409            , 515.507
2024.12.05-15:20:22 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 78   , 1       , 5120     , 86.135       , 510452.365  , 782.365            , 539.517
2024.12.05-15:29:04 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 79   , 1       , 5120     , 89.300       , 521370.138  , 775.802            , 531.653
2024.12.05-15:37:46 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 80   , 1       , 5120     , 83.751       , 521707.967  , 785.114            , 533.010
2024.12.05-15:46:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 81   , 1       , 5120     , 84.738       , 521382.981  , 795.423            , 532.747
2024.12.05-15:55:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 82   , 1       , 5120     , 84.747       , 523121.378  , 802.567            , 534.092
2024.12.05-16:03:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 83   , 1       , 5120     , 85.730       , 523712.207  , 811.438            , 536.008
2024.12.05-16:12:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 84   , 1       , 5120     , 90.932       , 524023.943  , 820.726            , 538.052
2024.12.05-16:21:24 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 85   , 1       , 5120     , 86.345       , 524462.905  , 829.801            , 537.225
2024.12.05-16:30:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 86   , 1       , 5120     , 86.552       , 524299.948  , 839.825            , 541.842
2024.12.05-16:38:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 87   , 1       , 5120     , 88.660       , 524715.465  , 848.917            , 543.028
2024.12.05-16:47:39 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 88   , 1       , 5120     , 87.118       , 524933.257  , 858.319            , 545.050
2024.12.05-16:56:24 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 89   , 1       , 5120     , 87.585       , 525190.790  , 867.647            , 542.375
2024.12.05-17:05:10 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 90   , 1       , 5120     , 94.114       , 525270.324  , 877.263            , 548.613
2024.12.05-17:15:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 91   , 1       , 5120     , 88.014       , 637407.798  , 730.961            , 566.271
2024.12.05-17:26:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 92   , 1       , 5120     , 93.454       , 659798.983  , 713.914            , 564.824
2024.12.05-17:38:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 93   , 1       , 5120     , 89.850       , 707757.962  , 672.772            , 547.276
2024.12.05-17:50:18 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 94   , 1       , 5120     , 89.159       , 702106.091  , 685.480            , 574.377
2024.12.05-18:02:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 95   , 1       , 5120     , 95.244       , 732413.819  , 664.105            , 507.609
2024.12.05-18:14:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 96   , 1       , 5120     , 89.407       , 732498.218  , 671.019            , 508.224
2024.12.05-18:26:56 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 97   , 1       , 5120     , 90.728       , 732592.522  , 677.921            , 509.662
2024.12.05-18:39:09 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 98   , 1       , 5120     , 91.146       , 732737.229  , 684.775            , 510.342
2024.12.05-18:51:21 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 99   , 1       , 5120     , 91.679       , 731451.071  , 692.979            , 513.367
2024.12.05-19:03:34 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 100  , 1       , 5120     , 95.825       , 732797.362  , 698.692            , 513.870
2024.12.05-19:15:47 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 101  , 1       , 5120     , 92.413       , 732808.087  , 705.669            , 514.149
2024.12.05-19:28:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 102  , 1       , 5120     , 93.953       , 732736.422  , 712.726            , 513.609
2024.12.05-19:40:13 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 103  , 1       , 5120     , 99.480       , 732626.645  , 719.821            , 515.513
2024.12.05-19:52:27 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 104  , 1       , 5120     , 97.451       , 733610.549  , 725.835            , 515.229
2024.12.05-20:04:41 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 105  , 1       , 5120     , 93.679       , 733556.946  , 732.867            , 516.171
2024.12.05-20:16:55 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 106  , 1       , 5120     , 99.745       , 733507.568  , 739.897            , 516.344
2024.12.10-12:46:01 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 107  , 1       , 5120     , 95.914       , 749777.211  , 730.670            , 494.984
2024.12.10-12:58:31 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 108  , 1       , 5120     , 102.904      , 750091.596  , 737.190            , 495.468
2024.12.10-13:11:03 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 109  , 1       , 5120     , 94.937       , 751284.938  , 742.834            , 496.381
2024.12.10-13:23:35 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 110  , 1       , 5120     , 95.745       , 751896.067  , 749.040            , 494.377
2024.12.10-13:36:08 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 5120     , 95.387       , 752656.176  , 755.086            , 496.755
2024.12.10-13:48:40 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 5120     , 98.676       , 751123.762  , 763.443            , 500.390
2024.12.10-14:01:11 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 5120     , 103.635      , 751071.365  , 770.313            , 499.898
2024.12.10-14:13:43 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 5120     , 95.532       , 751913.093  , 776.260            , 498.937
2024.12.10-14:26:15 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 5120     , 97.598       , 751801.902  , 783.185            , 500.871
2024.12.10-14:38:48 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 5120     , 102.377      , 752082.186  , 789.701            , 501.583
2024.12.10-14:51:20 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 5120     , 105.606      , 752258.019  , 796.323            , 502.552
2024.12.10-15:03:53 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 5120     , 102.092      , 752222.471  , 803.167            , 502.723
2024.12.10-15:16:26 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 5120     , 103.267      , 752677.108  , 809.484            , 504.312
2024.12.10-15:29:00 , llama3.1_70b  , trtllm , H800    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 5120     , 101.672      , 753639.640  , 815.244            , 503.955
