Experiment_timestamp, Model_nickname, Backend, GPU_name, GPU_num, Parallel, Model_data_type, Batch, In_token, Out_token, T_prefill(ms), T_decode(ms), THT_decode(token/s), GPU_power(W)
2024.12.04-08:09:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 1280     , 125.996      , 150398.894  , 944.688            , 396.491
2024.12.04-08:12:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 1280     , 128.612      , 151067.528  , 948.980            , 397.612
2024.12.04-08:14:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 1280     , 129.293      , 150794.395  , 959.187            , 397.733
2024.12.04-08:17:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 1280     , 130.768      , 151253.326  , 964.739            , 398.114
2024.12.04-08:19:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 1280     , 126.212      , 151445.163  , 971.969            , 398.340
2024.12.04-08:22:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 1280     , 132.439      , 151507.452  , 980.018            , 398.328
2024.12.04-08:24:57 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 1280     , 132.797      , 151878.250  , 986.053            , 396.883
2024.12.04-08:27:29 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 1280     , 128.248      , 152106.455  , 992.989            , 398.053
2024.12.04-08:30:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 1280     , 131.096      , 152245.498  , 1000.489           , 398.134
2024.12.04-08:32:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 1280     , 137.419      , 152323.549  , 1008.380           , 398.519
2024.12.04-08:35:08 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 121  , 1       , 1280     , 130.982      , 152954.346  , 1012.590           , 397.684
2024.12.04-08:37:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 122  , 1       , 1280     , 132.300      , 153404.013  , 1017.966           , 397.772
2024.12.04-08:40:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 123  , 1       , 1280     , 129.878      , 153540.654  , 1025.396           , 398.329
2024.12.04-08:42:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 124  , 1       , 1280     , 132.996      , 154314.691  , 1028.548           , 397.597
2024.12.04-08:45:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 125  , 1       , 1280     , 133.285      , 154145.137  , 1037.983           , 398.375
2024.12.04-08:48:00 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 126  , 1       , 1280     , 133.974      , 154485.120  , 1043.984           , 398.037
2024.12.04-08:50:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 127  , 1       , 1280     , 133.385      , 154766.677  , 1050.355           , 397.061
2024.12.04-08:53:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 128  , 1       , 1280     , 132.203      , 154486.094  , 1060.549           , 398.088
2024.12.04-08:54:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 1    , 1       , 1536     , 36.185       , 55460.643   , 27.695             , 365.264
2024.12.04-08:55:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 2    , 1       , 1536     , 33.367       , 54443.243   , 56.426             , 379.650
2024.12.04-08:56:00 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 3    , 1       , 1536     , 37.111       , 58906.108   , 78.226             , 393.561
2024.12.04-08:57:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 4    , 1       , 1536     , 47.786       , 72849.121   , 84.339             , 372.080
2024.12.04-08:58:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 5    , 1       , 1536     , 36.455       , 56498.428   , 135.933            , 394.144
2024.12.04-08:59:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 6    , 1       , 1536     , 36.973       , 56740.344   , 162.424            , 395.956
2024.12.04-09:00:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 7    , 1       , 1536     , 37.590       , 57023.766   , 188.553            , 399.550
2024.12.04-09:01:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 8    , 1       , 1536     , 37.441       , 57478.056   , 213.786            , 398.306
2024.12.04-09:01:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 9    , 1       , 1536     , 37.553       , 56835.193   , 243.230            , 393.775
2024.12.04-09:02:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 10   , 1       , 1536     , 38.310       , 57075.795   , 269.116            , 397.718
2024.12.04-09:03:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 11   , 1       , 1536     , 38.846       , 57343.181   , 294.647            , 398.123
2024.12.04-09:04:50 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 12   , 1       , 1536     , 40.242       , 57529.430   , 320.393            , 397.819
2024.12.04-09:05:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 1536     , 38.609       , 57834.739   , 345.260            , 397.161
2024.12.04-09:06:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 1536     , 39.478       , 60055.206   , 358.071            , 395.722
2024.12.04-09:07:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 1536     , 40.192       , 60287.683   , 382.168            , 396.004
2024.12.04-09:08:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 1536     , 40.035       , 60344.508   , 407.262            , 397.036
2024.12.04-09:09:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 1536     , 45.496       , 68811.708   , 379.470            , 398.197
2024.12.04-09:11:08 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 1536     , 45.076       , 69158.056   , 399.780            , 397.942
2024.12.04-09:12:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 1536     , 46.280       , 69319.805   , 421.005            , 397.678
2024.12.04-09:13:26 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 1536     , 45.437       , 69079.751   , 444.703            , 397.333
2024.12.04-09:14:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 1536     , 45.959       , 69502.682   , 464.097            , 397.821
2024.12.04-09:15:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 1536     , 47.067       , 69521.518   , 486.065            , 398.216
2024.12.04-09:16:56 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 1536     , 47.588       , 69893.529   , 505.455            , 396.387
2024.12.04-09:18:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 1536     , 47.855       , 70250.778   , 524.749            , 398.310
2024.12.04-09:19:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 1536     , 47.879       , 70086.113   , 547.897            , 395.461
2024.12.04-09:20:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 1536     , 48.337       , 70832.734   , 563.807            , 396.701
2024.12.04-09:21:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 1536     , 65.675       , 71057.583   , 583.639            , 397.879
2024.12.04-09:22:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 1536     , 49.809       , 72340.793   , 594.519            , 398.037
2024.12.04-09:24:05 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 1536     , 50.715       , 73185.934   , 608.642            , 396.029
2024.12.04-09:25:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 1536     , 49.847       , 73415.090   , 627.664            , 397.717
2024.12.04-09:26:32 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 1536     , 50.013       , 73232.846   , 650.200            , 390.654
2024.12.04-09:27:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 1536     , 50.312       , 73546.438   , 668.312            , 397.420
2024.12.04-09:29:23 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 1536     , 67.733       , 97854.806   , 517.992            , 396.025
2024.12.04-09:31:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 1536     , 66.731       , 98196.542   , 531.831            , 397.058
2024.12.04-09:32:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 1536     , 68.764       , 98480.736   , 545.894            , 395.739
2024.12.04-09:34:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 1536     , 69.541       , 98770.193   , 559.845            , 396.066
2024.12.04-09:35:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 1536     , 68.556       , 99024.405   , 573.919            , 395.953
2024.12.04-09:37:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 1536     , 68.641       , 99185.765   , 588.472            , 396.822
2024.12.04-09:39:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 1536     , 69.868       , 99413.054   , 602.577            , 395.729
2024.12.04-09:40:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 1536     , 67.611       , 99668.436   , 616.444            , 396.776
2024.12.04-09:42:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 1536     , 68.007       , 101451.642  , 620.749            , 397.113
2024.12.04-09:44:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 1536     , 69.709       , 101595.611  , 634.988            , 397.139
2024.12.04-09:46:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 1536     , 69.180       , 101520.453  , 650.588            , 394.188
2024.12.04-09:47:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 1536     , 71.903       , 101843.331  , 663.608            , 393.990
2024.12.04-09:49:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 1536     , 71.006       , 101927.385  , 678.130            , 395.578
2024.12.04-09:51:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 1536     , 71.774       , 102273.858  , 690.851            , 395.365
2024.12.04-09:52:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 1536     , 71.257       , 102485.001  , 704.415            , 395.048
2024.12.04-09:54:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 1536     , 72.241       , 102906.329  , 716.457            , 396.032
2024.12.04-09:56:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 1536     , 71.709       , 103087.947  , 730.095            , 396.938
2024.12.04-09:58:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 1536     , 75.002       , 103492.552  , 742.082            , 396.973
2024.12.04-09:59:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 1536     , 73.515       , 103500.446  , 756.866            , 396.734
2024.12.04-10:01:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 1536     , 72.424       , 103793.490  , 769.528            , 397.026
2024.12.04-10:03:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 1536     , 74.708       , 104100.636  , 782.013            , 396.224
2024.12.04-10:05:00 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 1536     , 72.583       , 104739.651  , 791.906            , 397.487
2024.12.04-10:06:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 1536     , 74.888       , 106076.753  , 796.404            , 395.755
2024.12.04-10:08:33 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 1536     , 72.391       , 106540.421  , 807.356            , 397.788
2024.12.04-10:10:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 1536     , 73.852       , 106722.140  , 820.373            , 397.185
2024.12.04-10:12:07 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 1536     , 79.965       , 107034.027  , 832.333            , 396.990
2024.12.04-10:13:54 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 1536     , 74.189       , 107190.108  , 845.451            , 397.124
2024.12.04-10:15:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 1536     , 78.507       , 107362.071  , 858.404            , 397.118
2024.12.04-10:17:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 61   , 1       , 1536     , 76.331       , 107696.607  , 870.000            , 397.235
2024.12.04-10:19:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 62   , 1       , 1536     , 77.353       , 107797.366  , 883.435            , 396.799
2024.12.04-10:21:07 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 63   , 1       , 1536     , 74.972       , 108112.614  , 895.067            , 397.619
2024.12.04-10:22:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 64   , 1       , 1536     , 75.640       , 108345.344  , 907.321            , 397.612
2024.12.04-10:25:43 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 65   , 1       , 1536     , 116.426      , 167740.762  , 595.204            , 397.997
2024.12.04-10:28:31 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 66   , 1       , 1536     , 115.910      , 167783.731  , 604.206            , 397.271
2024.12.04-10:31:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 67   , 1       , 1536     , 114.100      , 167710.760  , 613.628            , 396.504
2024.12.04-10:34:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 68   , 1       , 1536     , 115.718      , 169303.188  , 616.929            , 396.701
2024.12.04-10:36:59 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 69   , 1       , 1536     , 116.765      , 169805.156  , 624.151            , 397.960
2024.12.04-10:39:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 70   , 1       , 1536     , 117.682      , 169575.989  , 634.052            , 397.036
2024.12.04-10:42:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 71   , 1       , 1536     , 117.489      , 170308.245  , 640.345            , 398.151
2024.12.04-10:45:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 72   , 1       , 1536     , 119.718      , 170038.766  , 650.393            , 397.505
2024.12.04-10:48:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 73   , 1       , 1536     , 119.920      , 170258.674  , 658.574            , 397.105
2024.12.04-10:51:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 74   , 1       , 1536     , 119.089      , 170884.068  , 665.153            , 397.382
2024.12.04-10:54:04 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 75   , 1       , 1536     , 116.439      , 171011.827  , 673.638            , 397.328
2024.12.04-10:56:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 76   , 1       , 1536     , 117.801      , 170981.011  , 682.742            , 397.266
2024.12.04-10:59:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 77   , 1       , 1536     , 119.550      , 171960.966  , 687.784            , 396.756
2024.12.04-11:02:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 78   , 1       , 1536     , 121.002      , 171822.639  , 697.277            , 397.414
2024.12.04-11:05:32 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 79   , 1       , 1536     , 119.417      , 172334.380  , 704.120            , 397.581
2024.12.04-11:08:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 80   , 1       , 1536     , 118.875      , 172731.375  , 711.394            , 397.551
2024.12.04-11:11:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 81   , 1       , 1536     , 120.383      , 172738.898  , 720.255            , 397.478
2024.12.04-11:14:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 82   , 1       , 1536     , 123.866      , 173574.025  , 725.639            , 397.856
2024.12.04-11:17:07 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 83   , 1       , 1536     , 121.187      , 174250.204  , 731.638            , 397.936
2024.12.04-11:20:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 84   , 1       , 1536     , 133.971      , 174268.123  , 740.376            , 397.768
2024.12.04-11:22:57 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 85   , 1       , 1536     , 120.938      , 174511.812  , 748.144            , 397.960
2024.12.04-11:25:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 86   , 1       , 1536     , 122.474      , 175155.947  , 754.162            , 397.914
2024.12.04-11:28:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 87   , 1       , 1536     , 125.382      , 175210.290  , 762.695            , 397.961
2024.12.04-11:31:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 88   , 1       , 1536     , 120.552      , 175908.307  , 768.400            , 398.098
2024.12.04-11:34:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 89   , 1       , 1536     , 123.569      , 175631.166  , 778.358            , 397.468
2024.12.04-11:37:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 90   , 1       , 1536     , 125.641      , 175595.312  , 787.265            , 397.584
2024.12.04-11:40:33 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 91   , 1       , 1536     , 123.124      , 176049.329  , 793.959            , 397.295
2024.12.04-11:43:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 92   , 1       , 1536     , 125.110      , 176683.718  , 799.802            , 398.028
2024.12.04-11:46:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 93   , 1       , 1536     , 123.863      , 176970.996  , 807.183            , 397.965
2024.12.04-11:49:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 94   , 1       , 1536     , 125.224      , 177184.479  , 814.880            , 397.662
2024.12.04-11:52:23 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 95   , 1       , 1536     , 126.343      , 178328.610  , 818.265            , 397.588
2024.12.04-11:55:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 96   , 1       , 1536     , 123.635      , 178663.819  , 825.327            , 398.125
2024.12.04-12:10:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 97   , 1       , 1536     , 125.294      , 179238.191  , 831.251            , 397.738
2024.12.04-12:13:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 98   , 1       , 1536     , 126.140      , 179516.720  , 838.518            , 397.372
2024.12.04-12:16:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 99   , 1       , 1536     , 147.140      , 179628.610  , 846.547            , 398.087
2024.12.04-12:19:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 100  , 1       , 1536     , 124.234      , 179827.204  , 854.153            , 397.540
2024.12.04-12:22:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 101  , 1       , 1536     , 126.435      , 180051.534  , 861.620            , 397.321
2024.12.04-12:25:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 102  , 1       , 1536     , 128.568      , 180397.666  , 868.481            , 397.379
2024.12.04-12:28:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 103  , 1       , 1536     , 128.299      , 180605.217  , 875.988            , 397.833
2024.12.04-12:31:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 104  , 1       , 1536     , 127.361      , 180655.452  , 884.247            , 397.526
2024.12.04-12:34:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 105  , 1       , 1536     , 129.688      , 180874.421  , 891.668            , 397.595
2024.12.04-12:37:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 106  , 1       , 1536     , 131.221      , 181342.216  , 897.838            , 397.667
2024.12.04-12:40:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 107  , 1       , 1536     , 124.655      , 181439.251  , 905.824            , 398.398
2024.12.04-12:43:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 108  , 1       , 1536     , 129.096      , 181515.857  , 913.904            , 398.066
2024.12.04-12:46:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 109  , 1       , 1536     , 136.332      , 182970.965  , 915.030            , 397.417
2024.12.04-12:50:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 110  , 1       , 1536     , 131.094      , 183572.578  , 920.399            , 397.236
2024.12.04-12:53:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 1536     , 129.209      , 183554.369  , 928.858            , 397.129
2024.12.04-12:56:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 1536     , 127.315      , 183979.763  , 935.059            , 398.096
2024.12.04-12:59:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 1536     , 130.439      , 183849.373  , 944.077            , 398.001
2024.12.04-13:02:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 1536     , 130.738      , 184400.419  , 949.586            , 397.672
2024.12.04-13:05:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 1536     , 132.860      , 184709.640  , 956.312            , 398.054
2024.12.04-13:08:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 1536     , 133.023      , 185099.649  , 962.595            , 398.276
2024.12.04-13:11:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 1536     , 130.943      , 185264.166  , 970.031            , 397.610
2024.12.04-13:14:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 1536     , 132.432      , 185755.568  , 975.734            , 397.057
2024.12.04-13:17:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 1536     , 145.686      , 185841.408  , 983.548            , 397.631
2024.12.04-13:20:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 1536     , 134.034      , 185999.420  , 990.971            , 397.589
2024.12.04-13:24:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 121  , 1       , 1536     , 134.549      , 186312.201  , 997.551            , 397.804
2024.12.04-13:27:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 122  , 1       , 1536     , 133.877      , 187629.373  , 998.735            , 397.795
2024.12.04-13:30:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 123  , 1       , 1536     , 136.327      , 187802.641  , 1005.992           , 398.252
2024.12.04-13:33:26 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 124  , 1       , 1536     , 133.063      , 188050.797  , 1012.833           , 397.916
2024.12.04-13:36:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 125  , 1       , 1536     , 134.000      , 188303.204  , 1019.632           , 398.211
2024.12.04-13:39:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 126  , 1       , 1536     , 134.788      , 188292.337  , 1027.849           , 398.477
2024.12.04-13:42:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 127  , 1       , 1536     , 134.601      , 188482.336  , 1034.962           , 398.278
2024.12.04-13:46:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 128  , 1       , 1536     , 137.681      , 188781.272  , 1041.459           , 398.291
2024.12.04-13:47:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 1    , 1       , 2048     , 36.380       , 75048.331   , 27.289             , 367.873
2024.12.04-13:48:31 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 2    , 1       , 2048     , 33.336       , 73994.953   , 55.355             , 378.049
2024.12.04-13:49:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 3    , 1       , 2048     , 37.152       , 80450.231   , 76.370             , 392.997
